date,campaign_id,ad_id,keyword_id,region_id,customer_id,impressions,clicks,conversions,cost,revenue
2025-06-30,6,33,11,15,534,1933.0,1191.0,461.0,427.57,291.84
2025-05-17,10,28,4,14,984,2197.0,611.0,347.0,414.42,667.36
2025-06-21,15,27,28,2,298,2285.0,1695.0,118.0,299.01,0.92
2025-05-07,4,17,7,1,590,204.0,1515.0,285.0,106.1,274.35
2025-04-16,15,44,14,9,507,1884.0,639.0,291.0,439.34,741.76
2025-06-03,18,14,23,10,562,2268.0,1956.0,83.0,376.37,827.29
2025-03-18,3,30,11,11,89,10.0,154.0,292.0,225.66,542.37
2025-01-19,15,46,22,7,679,2048.0,1746.0,201.0,2.08,997.28
2025-06-25,20,17,28,12,484,2834.0,5.0,122.0,296.71,516.23
2025-06-07,5,38,6,9,634,566.0,1173.0,475.0,151.59,107.3
2025-06-09,2,3,1,7,528,1388.0,726.0,307.0,440.21,428.66
2025-03-19,15,6,5,9,974,1356.0,1388.0,164.0,159.94,632.02
2025-04-30,8,25,12,4,583,107.0,1134.0,495.0,230.7,614.24
2025-03-20,5,6,18,5,288,3432.0,638.0,256.0,302.47,915.87
2025-03-17,9,36,4,9,799,398.0,341.0,214.0,174.22,184.18
2025-04-11,7,39,11,11,746,3977.0,192.0,130.0,112.41,224.87
2025-03-16,4,36,26,2,115,4371.0,766.0,389.0,38.34,748.81
2025-04-30,19,50,27,14,10,3620.0,379.0,230.0,366.41,211.47
2025-05-19,8,3,28,12,64,4297.0,215.0,28.0,6.56,
2025-03-24,14,35,15,2,479,462.0,431.0,451.0,120.52,769.99
2025-06-03,9,47,7,14,161,4345.0,1675.0,17.0,348.72,336.55
2025-01-26,5,19,1,3,948,2676.0,1526.0,4.0,478.82,167.9
2025-05-08,6,11,2,11,609,175.0,1184.0,299.0,104.47,406.83
2025-05-25,10,15,20,2,344,1609.0,1148.0,493.0,233.05,626.43
2025-03-24,13,37,4,11,708,2269.0,610.0,119.0,164.02,298.39
2025-02-13,10,32,11,8,951,3810.0,329.0,475.0,107.36,459.25
2025-03-25,13,31,14,7,476,1501.0,951.0,295.0,48.65,904.68
2025-05-31,3,22,20,2,448,2964.0,1704.0,487.0,437.53,127.25
2025-01-25,12,7,9,4,619,3869.0,389.0,361.0,52.19,799.86
2025-02-06,4,1,6,4,450,2748.0,242.0,213.0,317.66,43.42
2025-04-22,11,32,26,1,35,473.0,1186.0,134.0,282.05,334.09
2025-01-02,9,21,20,6,344,2982.0,1095.0,389.0,328.43,213.7
2025-04-08,6,34,19,12,227,2101.0,111.0,100.0,314.94,578.53
2025-02-01,12,39,9,14,678,2424.0,891.0,394.0,183.72,428.74
2025-03-30,14,8,21,2,156,1764.0,616.0,343.0,363.97,313.59
2025-06-27,9,27,8,5,71,3130.0,1876.0,414.0,128.63,349.05
2025-06-09,8,43,16,10,457,1895.0,986.0,220.0,497.76,236.27
2025-02-06,9,23,1,12,968,1890.0,485.0,434.0,66.27,448.91
2025-04-25,13,16,12,11,649,1805.0,1165.0,364.0,61.3,916.41
2025-05-21,11,14,4,10,79,4914.0,1761.0,250.0,289.68,221.53
2025-01-03,9,25,8,3,581,2947.0,539.0,54.0,301.0,136.47
2025-06-19,20,5,16,5,63,725.0,431.0,482.0,223.14,155.9
2025-02-09,8,3,18,8,784,2615.0,1509.0,449.0,222.41,795.6
2025-03-15,10,4,12,4,275,3053.0,870.0,411.0,115.0,954.8
2025-03-07,9,11,8,13,153,2302.0,766.0,266.0,441.82,908.61
2025-03-01,4,8,9,6,9,4405.0,1773.0,355.0,287.98,331.17
2025-01-11,10,33,15,10,730,4311.0,909.0,476.0,269.18,192.69
2025-04-30,17,22,21,12,189,4891.0,1339.0,276.0,232.55,2.12
2025-05-09,19,15,9,11,937,527.0,941.0,125.0,350.98,78.44
2025-06-03,10,12,23,5,216,2928.0,567.0,,79.34,612.31
2025-02-11,18,24,12,14,163,3330.0,1640.0,74.0,14.28,928.62
2025-05-03,16,7,28,7,753,4582.0,319.0,300.0,46.36,298.87
2025-04-02,4,24,5,9,235,2632.0,1408.0,9.0,95.22,344.52
2025-03-03,9,14,24,14,58,3042.0,,460.0,278.83,408.84
2025-01-12,9,13,5,2,552,1362.0,0.0,13.0,166.66,210.92
2025-06-04,2,10,26,7,167,3912.0,1764.0,106.0,106.06,934.75
2025-01-28,19,1,13,12,944,4071.0,1349.0,208.0,86.65,198.39
2025-06-05,8,5,3,6,616,4053.0,1238.0,240.0,168.01,461.41
2025-04-17,19,34,4,6,425,280.0,1010.0,172.0,440.24,68.06
2025-05-29,4,45,23,5,218,1389.0,1665.0,29.0,336.9,313.38
2025-05-15,11,47,26,15,637,461.0,1587.0,61.0,99.45,122.28
2025-04-05,3,43,30,10,822,1731.0,1560.0,393.0,15.75,848.38
2025-01-14,18,8,17,14,393,2721.0,728.0,447.0,223.93,842.22
2025-06-16,17,14,18,3,433,4522.0,1706.0,484.0,384.25,127.96
2025-04-28,19,44,12,1,268,3050.0,1031.0,201.0,451.15,926.43
2025-05-06,9,37,28,11,850,4313.0,1812.0,433.0,463.39,664.01
2025-04-13,16,17,21,13,579,660.0,292.0,349.0,470.01,568.98
2025-03-14,8,43,21,12,719,2731.0,801.0,320.0,473.39,321.87
2025-03-03,9,22,27,14,115,1301.0,965.0,359.0,20.37,446.78
2025-01-12,5,44,23,6,392,3699.0,726.0,195.0,315.59,424.44
2025-02-07,5,1,11,15,329,2573.0,948.0,5.0,275.28,520.44
2025-02-08,14,49,24,8,1,3357.0,822.0,55.0,212.97,547.84
2025-03-27,14,39,8,1,188,365.0,1554.0,82.0,403.27,607.91
2025-01-04,5,12,7,8,512,2155.0,1740.0,184.0,91.29,355.97
2025-02-17,4,30,23,2,796,340.0,467.0,154.0,35.45,896.92
2025-05-15,17,29,4,2,440,3322.0,1257.0,10.0,265.92,695.94
2025-03-01,6,16,20,7,133,,965.0,157.0,385.01,141.06
2025-06-17,7,44,16,1,423,4339.0,1959.0,348.0,422.29,806.51
2025-01-08,14,2,19,13,45,9.0,1253.0,459.0,122.68,161.83
2025-05-04,15,15,19,8,41,4740.0,344.0,198.0,140.75,158.18
2025-04-26,6,46,21,4,757,4610.0,985.0,131.0,65.3,639.92
2025-02-27,10,8,30,3,855,1998.0,1625.0,488.0,435.66,307.65
2025-02-04,8,6,24,15,949,1252.0,952.0,261.0,428.51,793.25
2025-03-14,8,38,7,4,520,2909.0,692.0,217.0,114.07,506.87
2025-04-25,5,5,10,9,662,2384.0,1575.0,443.0,15.84,8.27
2025-01-13,16,14,21,5,610,2655.0,1260.0,225.0,155.31,252.34
2025-02-08,20,4,27,4,711,4944.0,648.0,170.0,244.45,249.92
2025-03-25,11,47,23,7,110,4473.0,1191.0,253.0,76.17,34.25
2025-01-21,7,3,17,7,844,1401.0,1041.0,18.0,126.14,473.04
2025-02-16,2,32,27,7,508,4939.0,947.0,339.0,263.97,134.89
2025-01-02,7,24,15,10,349,4736.0,1284.0,181.0,475.06,279.45
2025-02-13,6,24,7,8,725,1940.0,15.0,39.0,470.14,858.18
2025-01-30,19,30,25,11,799,2619.0,1923.0,124.0,184.88,148.5
2025-05-08,18,49,13,3,570,3554.0,1288.0,88.0,63.16,523.92
2025-02-24,1,12,29,13,923,4900.0,1977.0,275.0,19.07,194.18
2025-02-09,18,25,24,11,913,2577.0,1772.0,104.0,288.1,780.94
2025-04-07,12,50,29,9,834,1967.0,487.0,386.0,325.84,703.89
2025-04-02,17,18,16,2,894,2099.0,1442.0,364.0,94.97,999.18
2025-01-24,8,18,30,7,388,2197.0,431.0,308.0,468.79,964.52
2025-06-19,20,29,7,10,131,545.0,856.0,15.0,254.77,158.3
2025-01-28,3,47,28,2,920,3943.0,1409.0,468.0,61.53,486.04
2025-04-27,10,44,28,10,232,3388.0,590.0,476.0,185.35,153.28
2025-04-15,16,21,21,10,177,280.0,1636.0,254.0,156.33,500.33
2025-04-03,18,48,30,15,935,418.0,1780.0,430.0,265.23,342.88
2025-04-08,1,2,2,15,140,4899.0,1198.0,341.0,156.78,822.28
2025-06-28,8,32,14,10,699,1693.0,1719.0,212.0,335.33,57.95
2025-05-30,19,30,4,14,806,2409.0,1332.0,330.0,391.25,735.86
2025-03-30,3,45,18,3,564,211.0,916.0,48.0,1.25,162.1
2025-03-19,16,47,4,7,79,450.0,472.0,221.0,86.18,643.1
2025-03-15,16,28,3,12,311,4972.0,1666.0,492.0,216.78,422.22
2025-05-16,16,25,5,13,795,2613.0,1740.0,171.0,118.97,281.15
2025-01-14,12,39,20,10,635,2792.0,276.0,87.0,202.54,541.51
2025-02-14,9,29,11,6,292,3256.0,1668.0,77.0,378.57,148.66
2025-02-07,18,8,2,13,39,3929.0,1684.0,46.0,385.36,763.86
2025-06-09,11,46,20,2,670,1327.0,872.0,356.0,472.98,626.63
2025-03-03,20,31,6,1,457,694.0,1339.0,214.0,252.4,165.87
2025-04-06,11,49,7,11,702,4069.0,1251.0,497.0,109.18,309.54
2025-03-08,20,2,18,5,548,2862.0,46.0,307.0,208.84,480.72
2025-03-02,12,18,30,15,404,2197.0,1606.0,267.0,96.38,849.77
2025-01-13,18,21,5,2,569,2458.0,1469.0,6.0,149.31,43.31
2025-04-29,2,37,20,13,165,3093.0,1970.0,138.0,275.56,702.0
2025-03-28,4,38,13,3,89,342.0,581.0,336.0,432.01,826.08
2025-03-24,4,22,30,9,983,4586.0,1759.0,274.0,78.97,321.56
2025-03-21,14,30,1,11,515,4255.0,839.0,470.0,92.98,984.08
2025-02-16,13,19,6,13,854,296.0,446.0,10.0,99.59,997.44
2025-04-21,9,21,21,11,385,1879.0,491.0,288.0,68.95,449.4
2025-04-24,15,14,7,5,395,3528.0,405.0,446.0,306.58,892.12
2025-02-23,10,13,2,5,695,3825.0,1984.0,107.0,496.15,290.48
2025-03-12,5,35,16,2,149,106.0,506.0,0.0,101.77,926.19
2025-06-29,4,19,26,2,704,1425.0,1946.0,396.0,53.21,581.0
2025-03-13,18,4,13,11,224,3743.0,290.0,322.0,267.38,158.27
2025-01-25,4,46,4,7,910,2169.0,1435.0,160.0,64.42,514.81
2025-01-23,16,21,4,13,987,4829.0,1207.0,45.0,339.74,626.24
2025-06-07,11,24,10,15,210,1172.0,966.0,124.0,57.68,972.71
2025-01-11,7,42,10,6,295,2391.0,,325.0,201.98,29.71
2025-06-12,1,45,14,15,593,1419.0,1202.0,494.0,3.84,571.49
2025-01-27,3,13,27,10,294,4183.0,1345.0,38.0,470.78,831.64
2025-04-27,16,22,20,12,322,2086.0,1099.0,391.0,192.15,381.86
2025-03-08,4,23,15,2,750,2018.0,499.0,146.0,380.23,135.45
2025-02-16,3,49,3,2,869,4262.0,1271.0,328.0,471.65,667.75
2025-06-27,20,48,26,7,776,302.0,1346.0,190.0,2.77,803.79
2025-01-08,1,17,2,5,397,4797.0,1012.0,418.0,135.14,408.11
2025-03-18,1,20,27,12,913,2025.0,1225.0,154.0,21.66,902.62
2025-06-19,10,32,4,7,723,3466.0,1270.0,376.0,274.88,630.81
2025-03-08,12,40,15,6,101,1733.0,1341.0,373.0,1.5,72.49
2025-05-28,3,50,12,12,16,4938.0,578.0,194.0,92.46,97.89
2025-06-22,13,41,10,4,598,1769.0,1407.0,351.0,460.07,362.73
2025-02-04,6,15,9,8,298,4421.0,886.0,335.0,356.66,24.83
2025-03-18,20,42,25,6,663,4787.0,1825.0,116.0,221.18,492.53
2025-05-28,10,11,23,6,982,2904.0,1473.0,19.0,182.02,124.35
2025-01-24,6,37,10,15,449,4704.0,1575.0,78.0,251.87,872.79
2025-02-24,1,40,30,12,351,1872.0,521.0,23.0,170.57,661.83
2025-05-17,15,4,24,2,511,1191.0,1069.0,430.0,337.3,996.6
2025-04-04,14,38,23,11,444,2896.0,943.0,291.0,12.36,267.17
2025-05-24,12,17,1,3,984,1014.0,538.0,231.0,249.01,250.66
2025-02-27,10,29,16,10,122,4666.0,1249.0,329.0,69.71,710.54
2025-03-05,9,38,10,14,487,607.0,280.0,227.0,80.42,14.01
2025-03-17,15,15,28,9,173,3356.0,1396.0,352.0,338.51,361.58
2025-04-25,14,28,4,1,594,3259.0,277.0,452.0,355.78,154.94
2025-02-18,10,23,23,4,498,2603.0,687.0,2.0,370.82,77.01
2025-01-29,1,3,23,3,175,2784.0,1159.0,116.0,108.54,603.19
2025-04-28,20,21,6,12,669,2451.0,313.0,105.0,180.06,858.69
2025-03-23,2,29,17,8,536,4147.0,925.0,243.0,373.04,725.97
2025-01-07,2,16,22,12,627,3700.0,1629.0,156.0,282.4,190.78
2025-03-18,2,43,1,8,538,646.0,62.0,15.0,408.63,378.08
2025-05-02,2,24,28,8,960,468.0,1362.0,284.0,233.11,124.45
2025-03-10,8,32,7,15,64,4806.0,1580.0,232.0,9.93,8.6
2025-03-31,18,31,5,13,471,4379.0,135.0,278.0,44.78,428.63
2025-01-02,13,34,29,12,170,3267.0,110.0,340.0,96.71,27.57
2025-06-10,17,21,3,10,301,3179.0,581.0,30.0,213.7,303.18
2025-06-25,8,13,19,7,767,374.0,478.0,477.0,396.61,638.5
2025-02-06,10,25,24,6,425,4686.0,,319.0,52.99,783.92
2025-03-30,14,6,15,6,711,2286.0,224.0,120.0,380.0,696.55
2025-05-07,19,22,30,12,204,4528.0,455.0,459.0,439.2,857.62
2025-04-13,19,15,9,7,576,2957.0,686.0,87.0,379.79,700.33
2025-01-30,5,43,6,11,118,2662.0,1737.0,191.0,211.66,528.24
2025-02-10,18,18,19,10,341,4179.0,1460.0,234.0,442.98,926.28
2025-01-04,10,31,5,10,341,1983.0,1549.0,295.0,46.29,104.71
2025-03-24,16,11,18,13,230,1340.0,1959.0,266.0,230.84,829.78
2025-04-21,18,25,16,10,757,4608.0,979.0,422.0,445.44,545.72
2025-06-16,9,41,18,1,615,4369.0,1443.0,190.0,260.25,138.76
2025-01-24,10,25,21,10,912,374.0,623.0,395.0,322.23,131.52
2025-02-19,12,18,18,7,784,3182.0,1845.0,100.0,41.52,523.96
2025-02-06,5,35,19,8,236,878.0,1431.0,159.0,18.51,666.47
2025-06-30,15,41,1,8,166,1711.0,1345.0,244.0,133.31,341.72
2025-01-25,7,44,13,5,55,1881.0,1098.0,451.0,101.17,54.99
2025-04-03,20,14,28,13,35,1702.0,1104.0,472.0,463.03,919.13
2025-05-05,7,45,8,4,602,4016.0,526.0,164.0,76.03,252.17
2025-01-31,3,20,12,9,398,1569.0,1983.0,208.0,440.63,513.43
2025-04-02,3,43,9,9,239,1030.0,755.0,119.0,252.82,812.85
2025-02-07,7,37,26,6,386,4260.0,234.0,107.0,481.14,525.51
2025-05-07,1,34,4,10,702,1053.0,658.0,250.0,99.91,398.67
2025-02-27,18,39,30,13,429,4447.0,140.0,439.0,222.71,809.2
2025-06-30,1,46,20,8,120,700.0,451.0,272.0,421.72,293.24
2025-04-24,6,48,15,11,146,4302.0,446.0,402.0,46.66,466.86
2025-02-19,20,26,29,15,568,4682.0,1786.0,413.0,483.41,659.42
2025-05-12,7,40,16,4,856,4509.0,4.0,1.0,245.97,809.64
2025-04-02,12,20,26,3,958,602.0,951.0,88.0,325.74,190.93
2025-06-29,3,42,26,2,143,3633.0,1242.0,98.0,477.14,993.94
2025-06-08,2,8,1,12,763,3876.0,1655.0,170.0,238.11,384.21
2025-03-19,15,43,14,7,370,4820.0,832.0,389.0,9.22,809.81
2025-05-22,20,23,13,12,574,1487.0,988.0,148.0,159.56,35.36
2025-05-09,4,35,25,1,897,4877.0,412.0,312.0,333.27,344.34
2025-02-12,20,12,11,9,827,3498.0,65.0,215.0,104.83,339.34
2025-04-28,19,3,17,2,669,3945.0,1016.0,396.0,200.26,326.92
2025-02-28,11,7,27,2,480,3283.0,1529.0,148.0,493.03,37.27
2025-03-02,20,37,18,8,775,3498.0,1333.0,482.0,107.31,912.98
2025-02-10,5,44,17,13,662,4208.0,1960.0,24.0,135.84,593.59
2025-01-18,20,20,22,12,385,676.0,1577.0,320.0,340.37,847.79
2025-03-20,12,24,24,14,835,2381.0,740.0,491.0,380.44,466.56
2025-06-19,16,25,29,12,238,100.0,977.0,93.0,327.99,554.96
2025-06-13,10,19,22,11,337,1039.0,696.0,351.0,433.53,268.3
2025-06-17,6,27,15,6,808,1777.0,1880.0,464.0,134.59,802.59
2025-01-30,12,13,6,6,351,2976.0,263.0,168.0,69.67,788.23
2025-04-12,7,22,12,7,835,4146.0,1909.0,173.0,232.78,438.79
2025-01-11,10,36,7,5,220,774.0,1803.0,286.0,327.77,284.63
2025-05-04,16,23,29,3,703,3794.0,1833.0,260.0,307.73,713.32
2025-06-02,3,20,12,3,154,3550.0,1935.0,132.0,38.34,868.29
2025-06-22,16,30,12,2,300,3311.0,1435.0,477.0,26.07,336.7
2025-06-28,12,19,9,13,773,2276.0,1345.0,488.0,141.85,467.73
2025-06-20,8,27,21,4,804,1425.0,134.0,423.0,455.6,978.31
2025-03-07,5,39,10,14,146,4915.0,794.0,2.0,366.62,241.26
2025-04-09,17,45,13,1,294,3184.0,,133.0,396.98,568.04
2025-06-24,20,2,12,6,427,93.0,218.0,10.0,370.72,723.94
2025-01-24,20,40,2,3,998,1882.0,1436.0,139.0,172.43,6.15
2025-03-18,14,34,16,10,345,2021.0,1372.0,482.0,159.95,143.88
2025-06-14,9,9,2,10,835,1038.0,787.0,22.0,367.55,706.84
2025-05-08,19,21,19,5,627,3931.0,524.0,131.0,339.32,923.43
2025-04-04,12,20,19,15,729,2325.0,751.0,56.0,,411.23
2025-03-28,11,44,8,8,441,4883.0,287.0,139.0,170.76,33.68
2025-05-04,1,48,22,15,167,3779.0,816.0,99.0,408.78,538.78
2025-02-15,11,8,19,1,553,2057.0,1449.0,398.0,283.3,665.69
2025-06-05,8,50,4,7,972,508.0,1847.0,27.0,285.4,112.19
2025-04-03,20,21,14,2,981,582.0,871.0,417.0,446.84,41.11
2025-06-29,4,16,6,13,800,3240.0,378.0,182.0,159.1,434.07
2025-01-15,4,1,15,4,504,3015.0,1901.0,26.0,374.91,611.98
2025-06-22,11,2,6,15,567,1151.0,440.0,270.0,225.32,868.44
2025-02-27,19,5,22,4,969,3014.0,1779.0,26.0,470.91,329.21
2025-03-13,4,35,11,12,681,3883.0,286.0,384.0,375.65,857.46
2025-04-08,6,10,2,6,404,790.0,809.0,30.0,146.15,787.83
2025-03-14,9,45,6,7,911,3668.0,1930.0,347.0,429.23,310.21
2025-03-22,11,10,25,10,226,4081.0,1060.0,92.0,48.12,321.34
2025-06-18,12,26,8,1,140,560.0,890.0,99.0,85.81,943.48
2025-03-06,18,15,13,8,760,2884.0,138.0,27.0,119.46,910.51
2025-06-17,20,49,22,6,101,2405.0,72.0,14.0,336.35,746.16
2025-01-05,9,39,27,5,362,1381.0,1578.0,240.0,127.31,78.27
2025-01-28,15,39,13,5,64,1494.0,871.0,181.0,251.3,558.19
2025-02-07,17,3,6,9,799,1785.0,164.0,8.0,387.26,282.56
2025-03-22,9,15,28,10,928,1674.0,341.0,357.0,63.62,978.77
2025-03-28,13,46,14,8,230,1351.0,1718.0,120.0,123.87,417.33
2025-05-26,2,39,30,3,373,4499.0,1429.0,440.0,334.33,491.15
2025-02-06,17,37,24,6,452,1988.0,624.0,240.0,388.3,544.46
2025-06-04,18,40,10,10,993,2118.0,1067.0,391.0,217.45,736.16
2025-01-25,6,16,28,13,83,3858.0,1661.0,124.0,189.2,791.91
2025-03-24,2,50,22,8,391,4747.0,784.0,123.0,297.08,338.16
2025-01-27,1,23,14,3,807,4540.0,1200.0,303.0,188.38,487.36
2025-03-18,5,19,17,15,193,1508.0,1852.0,458.0,134.98,427.07
2025-05-15,14,10,14,5,577,3995.0,397.0,415.0,77.59,913.61
2025-03-31,18,4,20,7,807,2560.0,617.0,467.0,52.11,52.59
2025-01-27,4,33,3,7,251,,1226.0,76.0,384.43,249.59
2025-05-02,14,39,10,11,564,4184.0,823.0,437.0,415.94,738.54
2025-02-28,15,13,25,15,907,4538.0,812.0,228.0,449.94,128.6
2025-03-13,8,11,27,7,415,3458.0,511.0,266.0,206.0,126.28
2025-06-08,2,43,5,14,310,1148.0,297.0,362.0,352.65,529.62
2025-04-01,17,8,21,7,967,4693.0,664.0,431.0,439.48,650.78
2025-03-09,17,29,27,11,587,3251.0,506.0,65.0,233.41,422.39
2025-04-16,20,34,27,5,821,3638.0,1399.0,241.0,326.63,140.37
2025-01-04,6,37,5,10,815,3572.0,1532.0,83.0,125.28,665.49
2025-05-26,6,21,24,6,992,963.0,1474.0,254.0,102.84,445.96
2025-03-04,19,40,25,4,482,1769.0,1867.0,96.0,397.72,569.69
2025-03-28,1,18,6,7,265,1304.0,256.0,73.0,409.31,837.01
2025-06-29,6,29,2,6,244,1506.0,510.0,291.0,57.73,212.47
2025-04-21,5,30,5,3,146,3780.0,834.0,391.0,284.17,306.25
2025-06-22,4,46,8,4,659,171.0,494.0,236.0,5.2,696.45
2025-05-20,13,50,15,10,532,1515.0,1687.0,32.0,433.97,520.7
2025-05-16,20,17,29,3,939,2397.0,1901.0,242.0,317.98,946.55
2025-01-22,17,23,10,1,699,739.0,38.0,396.0,180.77,431.93
2025-04-01,13,6,22,8,383,732.0,1025.0,44.0,121.99,263.19
2025-06-18,16,27,10,13,45,1014.0,339.0,218.0,369.08,363.16
2025-04-26,13,35,19,11,800,4864.0,419.0,105.0,265.75,879.59
2025-02-10,1,37,4,7,583,4283.0,1368.0,114.0,406.0,855.96
2025-03-22,10,25,30,11,224,531.0,1210.0,487.0,198.9,993.25
2025-05-03,18,49,22,7,337,1769.0,332.0,284.0,373.34,367.62
2025-02-26,17,3,2,15,276,2397.0,1992.0,340.0,413.39,647.55
2025-06-09,17,40,2,15,905,56.0,1921.0,143.0,151.8,551.37
2025-05-07,10,35,28,14,321,3097.0,1096.0,420.0,440.91,281.55
2025-04-05,20,40,4,2,773,2008.0,618.0,287.0,111.32,222.78
2025-02-24,2,49,28,4,315,2622.0,382.0,115.0,43.05,195.99
2025-01-06,10,4,19,12,138,2627.0,1671.0,452.0,68.65,517.04
2025-06-16,20,41,17,15,185,4251.0,998.0,140.0,81.11,446.12
2025-01-09,6,5,21,13,804,4720.0,637.0,365.0,355.7,700.03
2025-02-01,3,1,13,5,579,1335.0,54.0,173.0,377.4,373.82
2025-06-13,10,31,17,12,572,1829.0,1259.0,247.0,92.47,225.02
2025-05-08,19,43,9,7,110,3704.0,1873.0,364.0,368.0,377.68
2025-01-16,17,9,20,5,833,2297.0,1180.0,473.0,246.78,478.31
2025-05-20,12,27,28,7,91,97.0,1601.0,193.0,156.87,530.05
2025-02-10,12,38,22,12,802,1308.0,906.0,385.0,275.07,158.4
2025-05-17,6,16,12,8,19,2442.0,0.0,274.0,114.88,84.83
2025-05-05,12,6,8,4,711,4617.0,1286.0,426.0,485.93,750.88
2025-01-17,20,24,11,9,323,,1057.0,468.0,83.41,337.11
2025-04-20,6,25,9,2,821,4307.0,579.0,139.0,,947.94
2025-05-13,3,34,17,6,361,2739.0,1369.0,453.0,403.45,107.35
2025-01-26,3,47,3,1,268,1071.0,1850.0,458.0,358.0,643.54
2025-05-09,9,35,1,9,137,270.0,1648.0,220.0,218.18,92.17
2025-01-01,1,21,14,1,897,3619.0,1730.0,180.0,22.68,986.15
2025-02-04,4,32,20,9,211,1315.0,217.0,390.0,49.85,543.98
2025-01-09,12,13,12,2,932,1800.0,1233.0,364.0,462.22,134.2
2025-03-28,5,38,7,14,750,1961.0,138.0,173.0,,30.49
2025-02-07,18,50,22,12,574,2927.0,799.0,97.0,346.59,168.42
2025-01-04,16,30,20,4,14,4177.0,60.0,47.0,445.51,306.82
2025-02-21,10,12,4,3,509,4782.0,1107.0,306.0,441.28,214.62
2025-05-27,12,33,14,12,526,716.0,1863.0,23.0,184.12,215.7
2025-01-05,11,30,7,4,664,1361.0,1491.0,330.0,314.4,279.98
2025-04-16,19,44,12,8,382,1692.0,1010.0,216.0,477.67,685.37
2025-02-17,5,23,10,8,939,4581.0,857.0,381.0,259.3,741.69
2025-03-28,3,25,28,8,655,2553.0,1475.0,52.0,9.36,463.68
2025-02-07,19,30,15,8,269,372.0,1860.0,208.0,229.0,313.45
2025-02-21,6,32,24,4,556,1341.0,118.0,377.0,367.12,165.91
2025-03-28,17,30,18,10,107,1614.0,658.0,302.0,269.09,693.69
2025-02-15,13,28,30,6,440,39.0,1261.0,189.0,81.59,862.77
2025-04-03,7,2,27,2,43,2438.0,,102.0,434.61,433.42
2025-05-17,19,10,3,7,177,3873.0,139.0,267.0,342.39,498.93
2025-02-19,19,36,10,15,305,3097.0,657.0,442.0,312.55,941.49
2025-03-07,12,9,6,8,79,458.0,636.0,62.0,490.1,32.27
2025-02-07,11,7,17,4,835,1559.0,50.0,50.0,247.4,19.68
2025-06-04,17,12,12,14,587,3878.0,1538.0,302.0,159.06,171.9
2025-04-15,17,34,29,5,515,3390.0,1579.0,288.0,201.33,944.32
2025-05-28,18,15,22,3,427,982.0,29.0,394.0,470.79,486.26
2025-01-16,15,49,17,14,758,1453.0,998.0,105.0,483.75,890.36
2025-03-20,6,12,25,14,980,4036.0,1994.0,463.0,367.77,4.69
2025-01-13,8,48,29,9,533,663.0,965.0,223.0,80.11,212.41
2025-04-24,11,6,13,13,114,3055.0,1801.0,420.0,13.53,553.9
2025-04-12,13,26,4,8,821,3691.0,434.0,265.0,311.6,717.94
2025-05-28,17,5,30,4,207,2018.0,965.0,411.0,150.3,110.12
2025-06-01,17,49,24,2,943,2885.0,480.0,50.0,478.41,188.51
2025-06-27,18,10,2,13,489,2464.0,1880.0,222.0,352.16,293.67
2025-05-15,16,21,6,12,382,1183.0,143.0,142.0,173.83,976.08
2025-03-28,16,28,16,9,22,4172.0,1016.0,244.0,391.09,616.3
2025-03-29,4,41,7,2,526,317.0,623.0,35.0,73.15,730.74
2025-01-29,17,11,20,10,765,1001.0,1081.0,363.0,78.06,219.3
2025-05-13,8,42,12,15,188,2161.0,982.0,416.0,99.75,201.1
2025-04-17,20,47,20,14,178,2620.0,476.0,122.0,350.55,412.27
2025-06-12,7,14,22,3,756,2924.0,1839.0,404.0,167.4,763.89
2025-03-06,8,16,4,5,810,3837.0,1073.0,189.0,343.85,297.78
2025-04-10,1,44,9,3,200,3288.0,10.0,132.0,281.9,599.87
2025-04-25,2,47,9,11,527,4190.0,169.0,175.0,475.54,21.33
2025-03-28,13,21,10,15,193,1249.0,138.0,498.0,405.31,993.74
2025-03-15,2,14,21,8,173,4590.0,256.0,396.0,127.19,371.05
2025-05-15,5,12,19,10,381,3371.0,1714.0,72.0,294.31,232.36
2025-06-21,5,26,2,10,373,3796.0,1511.0,113.0,308.63,203.26
2025-01-13,6,49,6,6,386,1334.0,1513.0,98.0,73.41,109.97
2025-04-04,18,9,30,12,605,1703.0,947.0,100.0,108.1,165.26
2025-03-19,16,3,4,12,632,4092.0,1806.0,240.0,40.0,759.36
2025-05-04,17,24,20,11,144,1954.0,1424.0,215.0,16.5,300.35
2025-05-05,9,49,25,10,916,2560.0,244.0,108.0,268.07,230.56
2025-02-07,8,41,26,6,844,2674.0,1419.0,1.0,236.41,178.96
2025-01-13,8,19,5,15,930,4679.0,8.0,311.0,340.54,811.34
2025-02-23,2,12,30,9,245,1891.0,1569.0,460.0,415.72,565.17
2025-04-16,9,38,3,9,951,3501.0,478.0,431.0,60.31,519.06
2025-02-13,6,2,10,10,30,2811.0,,296.0,340.48,883.56
2025-05-21,19,28,13,15,541,606.0,1813.0,475.0,36.78,148.6
2025-06-02,1,42,4,11,226,1391.0,1821.0,386.0,326.1,150.08
2025-01-24,19,1,22,11,29,4261.0,669.0,425.0,130.21,510.92
2025-05-04,1,29,11,12,225,2060.0,262.0,464.0,129.48,706.53
2025-01-29,13,3,11,11,86,660.0,1467.0,473.0,491.75,873.37
